delivery_id,order_time,pickup_node,drop_node,package_weight_kg,order_priority,SLA_minutes,assigned_vehicle,predicted_eta_min,actual_eta_min,reroute_count,delay_flag,energy_cost_wh,operational_cost_rs,vehicle_id,vehicle_type,timestamp,latitude,longitude,speed_kmph,battery_level_%,payload_weight_kg,status,rainfall_mm,wind_speed_kmph,visibility_km,temperature_c,drone_operational_flag,estimated_delivery_time_min,delay_risk_score,delivery_mode,distance_km,fuel_used_liters,fuel_cost_rs
2832,1/3/2026 0:40,1217,891,6.03,normal,53,scooter,43.91,52.92,1,0,476.48,144.89,156,drone,1/1/2026 10:59,12.93082948,77.6187906,7.28,78.19,5.2,enroute,1.76,23.21,5.06,20.08,1,13.62239743,1.66009338,Petrol_Scooter,2.84,0.0631,6.63
1083,1/1/2026 15:41,2269,1802,3.94,normal,58,scooter,20.92,22.66,2,0,447.3,53.97,91,drone,1/1/2026 10:59,12.9293547,77.61531874,2.11,17.79,0.02,idle,1.76,23.21,5.06,20.08,1,7.179686545,1.519774725,Petrol_Scooter,1.83,0.0407,4.27
1002,1/2/2026 8:46,1847,1501,0.64,normal,42,drone,23.22,33.54,1,0,86.51,115.06,39,scooter,1/1/2026 11:01,12.93098498,77.61616569,11.02,71.48,0.97,idle,0.94,12.44,2.81,32.59,1,3.281071207,1.646257463,Petrol_Scooter,2.46,0.0547,5.74
4456,1/2/2026 17:13,301,625,8.0,normal,45,scooter,23.4,5.74,2,0,292.09,133.26,39,scooter,1/1/2026 11:01,12.93098498,77.61616569,11.02,71.48,0.97,idle,0.94,12.44,2.81,32.59,1,9.358751781,0.79439027,Petrol_Scooter,3.01,0.0669,7.02
3724,1/1/2026 20:35,33,1452,2.45,normal,56,drone,36.85,50.05,0,0,140.17,67.13,83,drone,1/1/2026 11:02,12.94745648,77.60047429,8.2,16.26,4.88,charging,5.51,5.05,7.21,20.93,1,6.900351698,1.579335894,Petrol_Scooter,3.76,0.0836,8.78
2622,1/2/2026 1:40,176,2277,0.63,high,41,drone,10.2,24.84,2,0,464.69,41.28,148,scooter,1/1/2026 11:02,12.9267153,77.60957098,57.53,71.14,0.62,enroute,5.51,5.05,7.21,20.93,1,2.215257925,0.533175138,Petrol_Scooter,1.16,0.0258,2.71
2826,1/3/2026 19:16,1068,1385,0.89,normal,33,drone,49.35,46.04,0,1,263.87,20.3,167,scooter,1/1/2026 11:03,12.9281813,77.60114834,57.29,51.56,2.66,charging,2.34,11.28,4.92,29.21,1,5.528022927,1.692353902,Petrol_Scooter,4.2,0.0933,9.8
1459,1/3/2026 8:57,1575,682,0.93,normal,26,drone,18.23,36.25,2,1,401.11,138.38,135,scooter,1/1/2026 11:03,12.92132711,77.61945519,4.75,76.33,2.34,idle,2.34,11.28,4.92,29.21,1,3.730983425,1.542739037,Petrol_Scooter,3.51,0.078,8.19
3127,1/1/2026 5:28,132,1935,3.6,high,59,scooter,38.79,50.43,1,0,164.8,108.27,167,scooter,1/1/2026 11:03,12.9281813,77.60114834,57.29,51.56,2.66,charging,2.34,11.28,4.92,29.21,1,5.992041793,1.397852502,Petrol_Scooter,1.33,0.0296,3.11
4638,1/2/2026 1:47,487,1065,6.51,normal,54,scooter,38.93,50.94,1,0,260.99,49.93,20,drone,1/1/2026 11:04,12.9448679,77.63218964,12.87,50.17,0.73,enroute,2.2,3.0,9.92,33.57,1,6.726006952,1.526230169,Petrol_Scooter,4.49,0.0998,10.48
4323,1/2/2026 2:30,847,572,2.25,normal,25,scooter,24.49,25.26,0,1,274.68,41.91,20,drone,1/1/2026 11:04,12.9448679,77.63218964,12.87,50.17,0.73,enroute,2.2,3.0,9.92,33.57,1,7.715354927,1.468766109,Petrol_Scooter,4.68,0.104,10.92
3231,1/2/2026 21:17,1872,1779,0.94,normal,51,scooter,29.46,29.54,0,0,87.9,33.21,20,drone,1/1/2026 11:04,12.9448679,77.63218964,12.87,50.17,0.73,enroute,2.2,3.0,9.92,33.57,1,3.856431838,1.231549399,Petrol_Scooter,1.24,0.0276,2.9
1375,1/4/2026 2:41,2350,2200,2.52,normal,57,scooter,17.0,29.46,2,0,184.02,145.54,81,scooter,1/1/2026 11:05,12.92935287,77.61937956,22.58,24.54,5.72,idle,2.44,22.56,4.83,33.57,1,10.2736904,0.369640598,Petrol_Scooter,2.11,0.0469,4.92
1974,1/4/2026 1:44,645,345,1.58,normal,31,scooter,22.64,34.42,3,1,293.84,132.96,81,scooter,1/1/2026 11:05,12.92935287,77.61937956,22.58,24.54,5.72,idle,2.44,22.56,4.83,33.57,1,5.266209299,0.881806352,Petrol_Scooter,4.22,0.0938,9.85
4276,1/3/2026 1:21,656,1652,3.21,normal,36,scooter,35.46,21.44,0,0,76.96,103.01,153,scooter,1/1/2026 11:11,12.93707183,77.62465911,15.74,88.16,1.51,enroute,1.06,22.64,2.89,23.41,1,11.49012419,0.85821617,Petrol_Scooter,3.99,0.0887,9.31
3556,1/1/2026 3:14,260,217,5.32,high,40,scooter,38.77,34.89,1,0,295.63,33.25,184,scooter,1/1/2026 11:13,12.9322701,77.60288464,53.57,48.6,6.36,idle,2.98,9.98,9.22,20.96,1,7.474566239,1.471875137,Petrol_Scooter,1.74,0.0387,4.06
3627,1/4/2026 8:11,1403,1310,6.16,normal,48,scooter,32.97,38.01,3,0,471.69,55.11,184,scooter,1/1/2026 11:13,12.9322701,77.60288464,53.57,48.6,6.36,idle,2.98,9.98,9.22,20.96,1,10.26411948,0.408341396,Petrol_Scooter,1.84,0.0409,4.29
804,1/2/2026 16:01,1366,208,0.58,high,51,drone,16.08,16.41,2,0,288.67,112.28,184,scooter,1/1/2026 11:13,12.9322701,77.60288464,53.57,48.6,6.36,idle,2.98,9.98,9.22,20.96,1,5.58074692,1.489629005,Petrol_Scooter,2.48,0.0551,5.79
4265,1/3/2026 19:12,2290,1583,2.38,normal,40,drone,18.69,24.82,0,0,178.49,132.45,2,drone,1/1/2026 11:13,12.92485817,77.60205086,32.07,51.7,3.6,enroute,2.98,9.98,9.22,20.96,1,3.99468775,1.677125952,Petrol_Scooter,2.94,0.0653,6.86
654,1/2/2026 8:05,190,347,5.7,normal,58,scooter,49.09,58.65,3,1,105.59,34.39,2,drone,1/1/2026 11:13,12.92485817,77.60205086,32.07,51.7,3.6,enroute,2.98,9.98,9.22,20.96,1,7.273731086,0.840845608,Petrol_Scooter,3.47,0.0771,8.1
781,1/1/2026 1:04,1232,1833,2.89,high,52,scooter,26.18,33.55,3,0,392.74,134.96,148,scooter,1/1/2026 11:17,12.92769137,77.6288132,44.61,78.46,1.31,charging,0.93,12.08,3.46,26.37,1,7.374599231,1.162852016,Petrol_Scooter,2.48,0.0551,5.79
4945,1/3/2026 22:07,172,2165,0.78,normal,30,drone,47.18,39.44,1,1,192.9,43.97,86,drone,1/1/2026 11:19,12.94722997,77.63622448,29.25,44.99,5.73,idle,0.73,19.37,6.17,27.37,1,3.023393988,1.609203616,Petrol_Scooter,2.85,0.0633,6.65
833,1/3/2026 1:16,333,2365,5.78,normal,47,scooter,49.27,62.11,2,1,434.67,112.1,1,drone,1/1/2026 11:22,12.93588229,77.60442695,48.71,85.45,3.78,charging,4.19,13.29,3.15,31.44,1,6.593018065,0.341646519,Petrol_Scooter,3.99,0.0887,9.31
941,1/3/2026 13:21,963,907,6.86,normal,52,scooter,33.24,31.4,1,0,78.53,56.64,80,drone,1/1/2026 11:22,12.94405183,77.61471985,59.19,67.58,5.99,enroute,4.19,13.29,3.15,31.44,1,6.522214735,1.367308957,Petrol_Scooter,1.15,0.0256,2.69
4844,1/4/2026 3:00,1516,1879,4.8,normal,55,scooter,41.91,49.74,0,0,402.43,69.04,80,drone,1/1/2026 11:22,12.94405183,77.61471985,59.19,67.58,5.99,enroute,4.19,13.29,3.15,31.44,1,9.707145835,1.829858818,Petrol_Scooter,2.01,0.0447,4.69
648,1/1/2026 15:11,38,309,5.02,normal,40,scooter,49.02,52.67,1,1,215.91,142.83,138,drone,1/1/2026 11:24,12.94409389,77.63646379,58.26,83.03,2.58,idle,3.08,30.84,3.21,32.37,0,2.228655807,0.912975639,Petrol_Scooter,3.85,0.0856,8.99
3130,1/2/2026 16:58,284,1773,4.87,high,37,scooter,41.28,44.25,3,1,259.9,139.49,74,drone,1/1/2026 11:24,12.9316695,77.60742875,42.78,15.37,7.34,charging,3.08,30.84,3.21,32.37,0,5.846169606,0.604662624,Petrol_Scooter,4.58,0.1018,10.69
3477,1/2/2026 5:13,357,663,5.45,normal,39,scooter,44.86,55.35,2,1,296.3,72.43,81,scooter,1/1/2026 11:24,12.93532359,77.63956243,50.45,83.0,5.6,charging,3.08,30.84,3.21,32.37,0,9.830125118,1.48123547,Petrol_Scooter,3.05,0.0678,7.12
3895,1/2/2026 23:28,2050,1964,3.04,normal,46,scooter,49.63,66.15,2,1,80.24,105.4,192,scooter,1/1/2026 11:25,12.92787393,77.63649303,0.95,99.01,5.82,enroute,6.54,13.19,5.5,26.54,1,7.309007352,0.389458544,Petrol_Scooter,3.13,0.0696,7.31
4570,1/2/2026 15:38,1216,2325,5.79,normal,50,scooter,33.66,52.89,1,1,320.76,61.83,22,scooter,1/1/2026 11:26,12.94939722,77.60758232,32.0,53.66,7.96,idle,2.77,20.44,6.5,25.39,1,4.485410966,1.560929556,Petrol_Scooter,1.43,0.0318,3.34
2148,1/4/2026 7:53,1401,347,6.12,normal,49,scooter,40.23,37.44,2,0,484.88,126.08,94,scooter,1/1/2026 11:28,12.94493633,77.6149681,8.28,73.22,3.62,enroute,3.39,15.74,8.89,27.93,1,5.844434901,1.928312014,Petrol_Scooter,2.79,0.062,6.51
635,1/3/2026 16:31,498,139,5.81,normal,56,scooter,12.47,19.72,3,0,428.87,148.53,94,scooter,1/1/2026 11:28,12.94493633,77.6149681,8.28,73.22,3.62,enroute,3.39,15.74,8.89,27.93,1,7.714123505,1.727509697,Petrol_Scooter,3.13,0.0696,7.31
573,1/4/2026 6:18,1411,1264,5.09,normal,56,scooter,28.15,27.83,3,0,303.69,67.52,18,drone,1/1/2026 11:28,12.93401046,77.60248567,14.77,72.73,6.52,enroute,3.39,15.74,8.89,27.93,1,7.061188152,0.753344452,Petrol_Scooter,1.97,0.0438,4.6
3560,1/2/2026 1:11,1904,1582,0.87,normal,38,drone,29.11,28.87,0,0,441.74,113.57,18,drone,1/1/2026 11:28,12.93401046,77.60248567,14.77,72.73,6.52,enroute,3.39,15.74,8.89,27.93,1,6.622364435,0.343573463,Petrol_Scooter,2.08,0.0462,4.85
882,1/2/2026 20:16,1276,1407,2.14,normal,28,scooter,37.06,35.23,1,1,139.91,121.43,98,scooter,1/1/2026 11:28,12.94630144,77.62592843,19.0,91.3,0.31,charging,3.39,15.74,8.89,27.93,1,8.595423552,1.615225589,Petrol_Scooter,2.51,0.0558,5.86
2989,1/2/2026 13:58,226,2413,5.33,normal,32,scooter,28.56,33.64,3,1,347.89,109.05,98,drone,1/1/2026 11:32,12.93977407,77.63952935,37.57,83.86,3.93,idle,3.03,19.34,5.96,20.93,1,3.992305759,0.63932944,Petrol_Scooter,1.08,0.024,2.52
2012,1/2/2026 15:12,1446,1207,4.37,high,25,scooter,37.58,39.93,1,1,191.12,23.79,45,scooter,1/1/2026 11:34,12.93040763,77.62733962,34.32,54.54,4.04,idle,2.29,18.51,2.27,27.06,1,2.45620812,0.735904699,Petrol_Scooter,2.29,0.0509,5.34
2626,1/3/2026 14:38,810,756,0.59,normal,39,drone,41.83,51.32,3,1,340.49,140.5,186,drone,1/1/2026 11:34,12.93268659,77.62317274,14.82,81.4,3.01,idle,2.29,18.51,2.27,27.06,1,6.266922263,1.523811442,Petrol_Scooter,1.85,0.0411,4.32
2660,1/2/2026 3:41,1096,1093,1.31,normal,30,drone,42.7,40.67,2,1,221.03,121.75,24,drone,1/1/2026 11:36,12.92329813,77.63434652,19.19,80.23,6.99,charging,9.92,18.95,3.85,23.75,1,7.162573702,1.632105333,Petrol_Scooter,2.31,0.0513,5.39
1559,1/2/2026 6:37,645,1111,2.64,high,58,drone,22.83,31.92,1,0,215.0,104.69,88,drone,1/1/2026 11:37,12.9214891,77.60685086,15.17,73.05,3.33,charging,3.15,19.89,9.04,31.4,1,4.643801314,1.011820107,Petrol_Scooter,1.48,0.0329,3.45
1265,1/3/2026 1:08,2471,393,4.69,normal,33,scooter,44.57,50.29,0,1,298.5,87.55,88,drone,1/1/2026 11:37,12.9214891,77.60685086,15.17,73.05,3.33,charging,3.15,19.89,9.04,31.4,1,3.492085261,0.841636049,Petrol_Scooter,4.56,0.1013,10.64
994,1/2/2026 9:12,1133,1662,4.69,normal,35,scooter,25.15,40.43,3,1,358.95,78.6,106,scooter,1/1/2026 11:38,12.94120715,77.63304991,51.01,93.23,4.6,enroute,3.26,16.03,2.56,24.42,1,4.365655999,0.854321654,Petrol_Scooter,3.37,0.0749,7.86
4263,1/1/2026 9:17,2402,128,7.43,normal,57,scooter,40.0,30.98,2,0,232.62,64.03,156,drone,1/1/2026 11:38,12.9315302,77.60628308,37.56,78.61,1.9,enroute,3.26,16.03,2.56,24.42,1,3.139400011,1.52747138,Petrol_Scooter,3.72,0.0827,8.68
4223,1/1/2026 18:02,487,824,1.86,normal,29,scooter,19.21,34.96,1,1,258.89,95.25,156,drone,1/1/2026 11:38,12.9315302,77.60628308,37.56,78.61,1.9,enroute,3.26,16.03,2.56,24.42,1,12.19518997,1.678022514,Petrol_Scooter,4.16,0.0924,9.7
391,1/1/2026 15:56,819,805,1.59,normal,26,drone,31.28,25.23,2,0,335.19,146.48,163,scooter,1/1/2026 11:39,12.92154417,77.60184841,43.36,81.16,5.94,idle,6.12,12.81,5.27,25.44,1,9.36778688,1.547775971,Petrol_Scooter,2.99,0.0664,6.97
3359,1/4/2026 9:42,1366,595,2.27,normal,36,scooter,26.77,24.06,0,0,87.12,143.92,163,scooter,1/1/2026 11:39,12.92154417,77.60184841,43.36,81.16,5.94,idle,6.12,12.81,5.27,25.44,1,5.31944868,1.167822953,Petrol_Scooter,1.35,0.03,3.15
2215,1/3/2026 22:34,369,2463,5.7,normal,33,scooter,18.43,25.96,3,0,92.98,25.34,101,drone,1/1/2026 11:39,12.9395546,77.6384641,53.51,97.21,4.53,enroute,6.12,12.81,5.27,25.44,1,1.675077921,1.470576029,Petrol_Scooter,3.15,0.07,7.35
1512,1/1/2026 20:41,1195,1523,0.87,normal,56,drone,45.48,46.4,0,0,69.4,26.49,163,scooter,1/1/2026 11:39,12.92154417,77.60184841,43.36,81.16,5.94,idle,6.12,12.81,5.27,25.44,1,4.852232557,1.446391817,Petrol_Scooter,3.35,0.0744,7.81
4728,1/2/2026 2:14,226,2393,6.17,normal,26,scooter,45.17,53.66,3,1,407.09,39.31,35,drone,1/1/2026 11:40,12.92597386,77.63346584,15.25,47.54,6.29,idle,2.59,18.77,7.94,20.21,1,5.057429127,0.471886396,Petrol_Scooter,3.98,0.0884,9.28
1953,1/3/2026 13:32,516,1432,0.7,normal,24,drone,20.04,39.39,1,1,471.18,115.95,35,drone,1/1/2026 11:40,12.92597386,77.63346584,15.25,47.54,6.29,idle,2.59,18.77,7.94,20.21,1,6.862834254,1.342748902,Petrol_Scooter,2.73,0.0607,6.37
2727,1/4/2026 0:24,617,1692,4.49,high,55,scooter,42.61,34.72,1,0,292.87,67.16,65,scooter,1/1/2026 11:41,12.94898065,77.61371642,57.37,67.29,2.04,idle,2.03,13.56,4.05,20.31,1,3.702870255,0.313610669,Petrol_Scooter,1.51,0.0336,3.53
179,1/1/2026 8:10,2449,484,2.31,normal,46,scooter,14.13,30.47,0,0,343.0,31.31,65,scooter,1/1/2026 11:41,12.94898065,77.61371642,57.37,67.29,2.04,idle,2.03,13.56,4.05,20.31,1,5.326843887,0.481178356,Petrol_Scooter,2.14,0.0476,5.0
2062,1/1/2026 5:10,1020,1914,3.65,normal,24,scooter,17.15,19.56,3,0,267.4,149.99,149,scooter,1/1/2026 11:42,12.92744058,77.6099124,29.24,23.39,5.93,idle,4.78,4.03,9.74,19.72,1,5.614591068,1.841138519,Petrol_Scooter,2.45,0.0544,5.71
4487,1/2/2026 16:05,2183,2120,5.63,normal,42,scooter,32.56,50.55,0,1,74.38,75.27,21,scooter,1/1/2026 11:42,12.946191,77.61736411,29.57,39.15,5.87,idle,4.78,4.03,9.74,19.72,1,4.664975816,1.832173622,Petrol_Scooter,3.58,0.0796,8.36
4754,1/3/2026 0:58,1276,1377,6.56,normal,34,scooter,18.99,28.04,2,0,95.25,74.08,168,scooter,1/1/2026 11:43,12.94710173,77.60098663,45.9,13.13,0.58,enroute,1.94,24.48,7.1,20.49,1,6.437789864,0.321233708,Petrol_Scooter,3.28,0.0729,7.65
981,1/1/2026 14:38,313,1965,1.78,normal,38,drone,40.88,57.97,2,1,346.24,57.23,151,scooter,1/1/2026 11:43,12.9365162,77.62987971,13.73,98.31,5.17,enroute,1.94,24.48,7.1,20.49,1,4.652454736,0.176012264,Petrol_Scooter,2.42,0.0538,5.65
3079,1/2/2026 7:16,2367,1653,3.13,normal,27,scooter,44.46,51.93,0,1,250.69,69.62,168,scooter,1/1/2026 11:43,12.94710173,77.60098663,45.9,13.13,0.58,enroute,1.94,24.48,7.1,20.49,1,2.268556498,0.701219914,Petrol_Scooter,4.95,0.11,11.55
4773,1/1/2026 8:00,1333,2027,4.26,normal,20,scooter,26.1,31.11,3,1,125.17,92.54,118,drone,1/1/2026 11:44,12.92417005,77.62969455,20.43,60.41,2.58,idle,1.3,19.69,3.74,33.3,1,13.69653676,0.263130596,Petrol_Scooter,3.42,0.076,7.98
4826,1/3/2026 18:46,2360,1978,5.33,normal,42,scooter,21.0,34.61,0,0,344.45,55.79,108,scooter,1/1/2026 11:45,12.92007461,77.62856178,57.81,72.62,4.71,charging,0.99,3.0,8.35,29.64,1,10.82531479,1.559269812,Petrol_Scooter,1.95,0.0433,4.55
53,1/3/2026 4:11,2182,2060,1.54,normal,37,scooter,36.53,51.07,2,1,207.17,102.18,108,scooter,1/1/2026 11:45,12.92007461,77.62856178,57.81,72.62,4.71,charging,0.99,3.0,8.35,29.64,1,2.268562291,1.049587903,Petrol_Scooter,1.41,0.0313,3.29
336,1/1/2026 3:13,1607,177,4.86,high,24,scooter,36.78,39.78,1,1,411.67,78.73,66,drone,1/1/2026 11:47,12.92303703,77.63235642,24.49,38.42,6.47,enroute,13.71,13.66,3.99,20.48,0,9.356185653,1.037613339,Petrol_Scooter,1.61,0.0358,3.76
2197,1/2/2026 3:00,1694,504,1.2,normal,29,drone,37.93,47.26,3,1,153.04,88.87,66,drone,1/1/2026 11:47,12.92303703,77.63235642,24.49,38.42,6.47,enroute,13.71,13.66,3.99,20.48,0,5.346877117,0.515213607,Petrol_Scooter,1.98,0.044,4.62
2574,1/4/2026 4:20,2073,187,3.96,normal,52,scooter,10.19,6.01,0,0,267.04,26.48,185,scooter,1/1/2026 11:47,12.93011718,77.61686571,17.82,59.89,7.24,charging,13.71,13.66,3.99,20.48,0,3.099941467,0.705910016,Petrol_Scooter,1.64,0.0364,3.82
1261,1/3/2026 21:54,540,1258,7.19,normal,40,scooter,24.02,20.2,3,0,280.26,84.87,107,drone,1/1/2026 11:48,12.9376764,77.62335969,12.09,27.51,5.4,idle,0.64,19.29,8.58,26.83,1,3.987398409,0.52906177,Petrol_Scooter,1.75,0.0389,4.08
444,1/3/2026 9:56,202,1328,7.68,normal,50,scooter,21.63,26.62,0,0,322.4,35.83,140,drone,1/1/2026 11:51,12.92181438,77.6390656,12.12,67.6,7.44,enroute,4.07,13.96,3.88,22.59,1,9.617088973,1.612132951,Petrol_Scooter,2.14,0.0476,5.0
3980,1/3/2026 4:10,1815,387,7.33,normal,51,scooter,21.58,36.08,1,0,473.24,148.49,16,drone,1/1/2026 11:52,12.94991177,77.62380865,34.87,78.5,1.72,charging,4.61,13.96,7.74,30.96,1,3.590086458,0.194138159,Petrol_Scooter,1.69,0.0376,3.95
2176,1/4/2026 4:04,1311,1835,5.4,high,43,scooter,49.83,72.16,1,1,277.02,144.3,40,drone,1/1/2026 11:53,12.944927,77.6249255,43.04,43.81,7.34,idle,4.03,13.35,9.61,23.07,1,2.095636366,1.06504214,Petrol_Scooter,4.59,0.102,10.71
547,1/3/2026 23:37,851,449,5.37,normal,57,scooter,23.58,26.56,1,0,136.28,43.13,40,drone,1/1/2026 11:53,12.944927,77.6249255,43.04,43.81,7.34,idle,4.03,13.35,9.61,23.07,1,4.114740154,1.392591143,Petrol_Scooter,1.32,0.0293,3.08
1086,1/1/2026 15:49,118,104,6.56,high,39,scooter,12.84,13.78,3,0,392.5,143.07,40,drone,1/1/2026 11:53,12.944927,77.6249255,43.04,43.81,7.34,idle,4.03,13.35,9.61,23.07,1,9.123502761,1.54890551,Petrol_Scooter,3.1,0.0689,7.23
97,1/4/2026 8:14,998,924,7.25,high,53,scooter,24.96,14.84,3,0,155.62,23.97,184,drone,1/1/2026 11:53,12.93795724,77.63869508,9.91,29.61,6.86,idle,4.03,13.35,9.61,23.07,1,5.125245722,0.853948283,Petrol_Scooter,2.64,0.0587,6.16
638,1/1/2026 3:16,843,1886,7.83,normal,33,scooter,14.78,22.05,1,0,130.73,42.39,38,scooter,1/1/2026 11:53,12.9430483,77.63599706,30.52,89.15,4.24,idle,4.03,13.35,9.61,23.07,1,6.316933575,1.725793809,Petrol_Scooter,4.93,0.1096,11.51
3864,1/4/2026 2:24,2239,2164,5.11,normal,53,scooter,22.51,28.01,2,0,208.47,68.07,184,drone,1/1/2026 11:53,12.93795724,77.63869508,9.91,29.61,6.86,idle,4.03,13.35,9.61,23.07,1,7.105077123,0.678484572,Petrol_Scooter,1.45,0.0322,3.38
2687,1/1/2026 14:01,286,279,3.91,normal,52,scooter,21.33,33.14,2,0,191.75,48.25,102,drone,1/1/2026 11:56,12.94342152,77.6306524,17.93,76.49,6.42,enroute,1.66,15.06,2.84,26.74,1,8.692407826,0.717907804,Petrol_Scooter,2.59,0.0576,6.05
2873,1/1/2026 12:36,1254,821,2.19,high,56,scooter,35.95,46.12,3,0,466.4,33.83,102,drone,1/1/2026 11:56,12.94342152,77.6306524,17.93,76.49,6.42,enroute,1.66,15.06,2.84,26.74,1,2.965447911,1.312476842,Petrol_Scooter,4.88,0.1084,11.38
1747,1/2/2026 3:25,2328,806,2.34,normal,30,scooter,40.5,38.0,3,1,309.72,104.33,134,scooter,1/1/2026 11:57,12.93228901,77.62178353,29.47,59.7,7.75,idle,1.01,4.5,9.4,28.27,1,3.781815374,0.639322619,Petrol_Scooter,4.46,0.0991,10.41
439,1/2/2026 6:35,867,1527,7.49,normal,30,scooter,22.35,18.7,3,0,226.8,146.2,134,scooter,1/1/2026 11:57,12.93228901,77.62178353,29.47,59.7,7.75,idle,1.01,4.5,9.4,28.27,1,6.436585972,1.350906619,Petrol_Scooter,4.27,0.0949,9.96
3942,1/1/2026 17:57,1821,2405,4.38,normal,48,scooter,18.14,25.88,2,0,337.99,31.86,134,scooter,1/1/2026 11:57,12.93228901,77.62178353,29.47,59.7,7.75,idle,1.01,4.5,9.4,28.27,1,3.096302382,1.269834043,Petrol_Scooter,2.03,0.0451,4.74
724,1/3/2026 22:37,641,1546,1.81,normal,38,drone,28.05,29.03,2,0,246.0,113.9,136,drone,1/1/2026 12:00,12.92322651,77.62851959,37.56,55.89,4.87,idle,0.52,9.44,5.61,18.23,1,5.503782142,0.694569924,Petrol_Scooter,1.68,0.0373,3.92
84,1/3/2026 20:41,2073,1252,3.69,normal,36,scooter,23.73,31.85,3,0,103.62,40.49,91,drone,1/1/2026 12:00,12.93601532,77.61768141,50.1,31.22,4.63,idle,0.52,9.44,5.61,18.23,1,4.014073537,1.452666284,Petrol_Scooter,3.67,0.0816,8.57
4434,1/3/2026 22:34,591,467,5.27,high,36,scooter,15.65,16.91,0,0,258.74,64.83,136,drone,1/1/2026 12:00,12.92322651,77.62851959,37.56,55.89,4.87,idle,0.52,9.44,5.61,18.23,1,8.432034077,1.084179705,Petrol_Scooter,4.72,0.1049,11.01
2920,1/2/2026 18:16,2342,893,7.03,normal,38,scooter,28.33,36.39,1,0,216.05,62.15,87,drone,1/1/2026 12:02,12.93892403,77.62714232,19.67,20.3,4.17,enroute,2.06,12.82,2.44,22.57,1,4.669473324,1.209596892,Petrol_Scooter,3.23,0.0718,7.54
124,1/1/2026 11:46,2204,1804,7.34,normal,21,scooter,13.21,11.02,1,0,386.88,52.69,132,drone,1/1/2026 12:06,12.92856636,77.60609663,19.63,26.71,6.19,enroute,2.19,23.36,9.82,31.32,1,5.465750155,0.449335119,Petrol_Scooter,3.29,0.0731,7.68
1467,1/4/2026 8:28,1001,2368,1.09,high,44,drone,14.79,16.23,1,0,397.64,123.15,103,scooter,1/1/2026 12:06,12.92640623,77.639615,3.55,30.15,4.16,charging,2.19,23.36,9.82,31.32,1,4.971712013,0.635066263,Petrol_Scooter,2.12,0.0471,4.95
3840,1/1/2026 22:52,2295,433,1.8,high,39,scooter,21.78,30.89,1,0,338.97,61.65,167,drone,1/1/2026 12:07,12.94156819,77.61690007,39.78,81.11,4.94,enroute,4.21,14.48,3.9,34.54,1,4.76298009,0.382837271,Petrol_Scooter,4.08,0.0907,9.52
1928,1/4/2026 10:45,437,2493,1.41,normal,21,scooter,25.9,34.83,3,1,351.55,78.44,171,drone,1/1/2026 12:08,12.93622259,77.61656262,24.31,58.01,6.82,idle,1.78,10.3,9.04,28.7,1,3.264232067,0.395378086,Petrol_Scooter,1.75,0.0389,4.08
3607,1/2/2026 2:10,1576,211,0.65,normal,43,scooter,18.17,19.77,0,0,129.12,25.77,133,drone,1/1/2026 12:09,12.943449,77.60043487,59.76,94.47,5.45,enroute,4.08,21.07,8.27,32.79,1,4.831969722,1.58657576,Petrol_Scooter,2.29,0.0509,5.34
4823,1/1/2026 17:54,1747,1880,4.6,normal,35,scooter,10.94,21.98,2,0,144.93,97.75,133,drone,1/1/2026 12:09,12.943449,77.60043487,59.76,94.47,5.45,enroute,4.08,21.07,8.27,32.79,1,2.573614325,1.017787746,Petrol_Scooter,2.7,0.06,6.3
3839,1/2/2026 7:48,1763,1354,1.84,normal,53,drone,35.78,42.14,3,0,196.7,95.22,60,drone,1/1/2026 12:10,12.92553042,77.60266206,40.74,94.04,7.88,charging,6.34,15.52,7.65,23.84,1,6.288685112,1.374340546,Petrol_Scooter,3.03,0.0673,7.07
1383,1/2/2026 6:25,538,231,7.9,high,21,scooter,47.75,45.38,1,1,78.64,105.61,139,scooter,1/1/2026 12:10,12.9404571,77.63662546,58.15,44.53,5.74,charging,6.34,15.52,7.65,23.84,1,2.824213195,0.689790627,Petrol_Scooter,1.97,0.0438,4.6
2559,1/1/2026 11:09,1279,1139,1.51,normal,59,scooter,22.67,32.61,1,0,356.2,81.04,60,drone,1/1/2026 12:10,12.92553042,77.60266206,40.74,94.04,7.88,charging,6.34,15.52,7.65,23.84,1,8.655917257,0.836363493,Petrol_Scooter,1.46,0.0324,3.4
2460,1/1/2026 15:10,1994,1558,6.41,high,49,scooter,21.17,44.8,1,0,117.97,72.88,102,scooter,1/1/2026 12:11,12.94209336,77.63184784,22.9,73.95,5.3,charging,2.75,5.27,7.26,20.33,1,5.839148364,0.353799622,Petrol_Scooter,3.44,0.0764,8.02
4603,1/2/2026 20:09,974,1064,2.58,normal,23,scooter,19.29,21.88,2,0,366.98,90.75,192,drone,1/1/2026 12:16,12.92894976,77.60440814,34.09,26.95,2.61,enroute,9.7,14.18,3.85,34.89,1,7.74347832,0.28700593,Petrol_Scooter,2.15,0.0478,5.02
